I,NAME,COMPOSER,FITNESS,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD
4164,BET KINDCHEN BET,,4.306296059817799,0.6666666666666666,0.4,-1.0,0.4,0.0,0.0,-0.0,0.0,-0.4,0.7832730972730972,0.9563562958780351
4166,ES KAM EIN HERR ZUM SCHLOESSLI,,3.0586680854056074,0.6768518518518518,0.16666666666666666,0.5,0.0,0.11764705882352941,0.0,-0.0,0.0,-0.08333333333333333,0.9738191632928475,0.3910225375822295
4167,ACH LIEBER HERRE JESU CHRIST,,4.393829252002912,0.7051282051282051,0.34615384615384615,-1.0,0.53125,0.04,0.0,-0.0,0.0,-0.14102564102564102,1.0,0.9025792520029123
4168,ES FLOG EIN TAEUBLEIN WEISSE,,3.986946370462899,0.5561403508771929,0.0,-1.0,0.3050847457627119,0.1891891891891892,0.0,-0.0,0.0,-0.05701754385964912,0.7767742938718669,0.9811186252806674
4169,VOM HIMMEL HOCH DA KOMM ICH HER,,3.9763265961320995,0.4555555555555556,0.16666666666666666,-1.0,0.3888888888888889,0.17647058823529413,0.0,-0.0,0.0,-0.08333333333333333,0.9562022022885401,0.06451612903225806
4170,IN DULCI JUBILO,,4.488187601002952,0.7575757575757576,0.4090909090909091,-1.0,0.5964912280701754,0.09230769230769231,0.0,-0.0,-0.030303030303030304,-0.18181818181818182,0.9426430157173776,0.9807549889170311
4171,VOM HIMMEL HOCH IHR ENGEL KOMMT,,4.057851755256528,0.6533333333333333,0.3,1.0,0.47058823529411764,0.10204081632653061,0.0,-0.0,0.0,0.0,0.8572668919556721,0.9787041109999348
4173,LASST UNS DAS KINDLEIN WIEGEN,,3.803625410166817,0.5317460317460319,0.0,1.0,0.2125,0.06097560975609756,0.0,-0.0,0.0,-0.047619047619047616,1.0,0.42726405944216495
4174,LASST UNS DAS KINDLEIN WIEGEN,,3.6862056977482665,0.5782051282051283,0.23076923076923078,0.5,0.35,0.0,-0.03389830508474576,-0.0,0.0,-0.10384615384615385,0.8695565760447794,0.9814687653366899
4175,SCHLAF MEIN KINDELEIN,,4.3931467965117035,0.6375,0.3125,-1.0,0.625,0.06451612903225806,0.0,-0.0,0.0,-0.041666666666666664,0.9781950100051775,0.9878012488721177
4177,O FREDA UEBER FREDA,,4.625949010581641,0.5774509803921568,-0.20588235294117646,-1.0,0.3269230769230769,0.045454545454545456,0.0,-0.0,0.0,-0.08039215686274509,1.0,0.9807549889170311
4178,LAUFET  IHR HIRTEN,,3.5169481646148766,0.5637254901960783,0.17647058823529413,-1.0,0.22972972972972974,0.030303030303030304,0.0,-0.018518518518518517,0.0,-0.023529411764705882,0.7929835992452133,0.595235033698956
4179,WAS SOLL DAS BEDEUTEN,,3.7888684765029756,0.5490196078431373,-0.029411764705882353,1.0,0.5192307692307693,0.24242424242424243,0.0,-0.03508771929824561,0.0,-0.11176470588235293,0.7590871637098051,0.527690988257026
4181,NU WOLLE GOTT DASS UNSER GSANG,,4.198418808297104,0.5388888888888889,-0.16666666666666666,1.0,0.17647058823529413,0.20588235294117646,-0.030303030303030304,-0.0,0.0,-0.027777777777777776,1.0,0.964194209366623
4182,WOLLT IHR HOEREN EIN NEU GEDICHT,,3.8844667158163366,0.5833333333333334,0.1111111111111111,-1.0,0.3142857142857143,0.15714285714285714,0.0,-0.0,0.0,-0.05555555555555555,0.7299049385149954,0.969641142380706
4183,JESUS DER GIENG DEN BERG HINAN,,4.113008370968637,0.5701754385964912,0.18421052631578946,-1.0,0.4069767441860465,0.10810810810810811,0.0,-0.0,0.0,-0.13157894736842105,0.8216271918069094,0.9749686834346655
4184,DA JESUS IN DEN GARTEN GIENG,,4.3064020015744156,0.5757575757575757,-0.18181818181818182,1.0,0.22857142857142856,0.16666666666666666,0.0,-0.0,0.0,-0.022727272727272728,1.0,0.964194209366623
4185,DA JESUS IN DEN GARTEN GING,,4.3002570435912215,0.7058823529411765,0.35294117647058826,-1.0,0.53125,0.13636363636363635,0.0,-0.0,0.0,-0.08823529411764706,1.0,0.964194209366623
4189,IN SCHWARZ WILL ICH MICH KLEIDEN,,4.284447572024593,0.625,0.15625,1.0,0.4406779661016949,0.15873015873015872,0.0,-0.0,-0.09375,-0.015625,0.940512196137196,0.9838625685158604
4190,ERSTANDEN IST DER HEILIG CHRIST,,4.374142163242062,0.8235294117647058,0.6470588235294118,1.0,0.71875,0.07575757575757576,0.0,-0.0,0.0,-0.17647058823529413,0.8823281826730103,0.7017627327972156
4191,WIR WOLLEN ALLE FROEHLICH SEIN,,3.833807181546312,0.6785714285714286,0.35714285714285715,-1.0,0.48148148148148145,0.07407407407407407,0.0,-0.0,-0.07142857142857142,-0.07142857142857142,0.877068887634105,0.5850451722190853
4192,ES IST ERSTANDEN JESUS CHRIST,,3.8643492771318866,0.6785714285714286,0.25,-1.0,0.48333333333333334,0.1111111111111111,0.0,-0.0,-0.07142857142857142,0.0,0.7826805046805048,0.709446550229159
4193,ALL WELT SOLL BILLIG FROEHLICH SEIN,,3.8289935950206346,0.6568627450980393,0.17647058823529413,-1.0,0.43243243243243246,0.06060606060606061,0.0,-0.0,0.0,-0.04901960784313725,0.9173264907135875,0.5104289677747932
4194,EIN FESTE BURG IST UNSER GOTT,,3.5170899246416756,0.5508771929824561,0.07894736842105263,0.5,0.23684210526315788,0.05405405405405406,-0.015151515151515152,-0.0,0.0,-0.03684210526315789,0.8262594496842249,0.9841189787722706
4195,VATER UNSER IN DOMINE,,3.9109964189100324,0.6574074074074074,0.4444444444444444,-1.0,0.6,0.11764705882352941,0.0,-0.0,-0.1111111111111111,-0.2037037037037037,0.5705031338048416,0.16963743384905788
4196,NUN DANKET ALLE GOTT,,3.9916204571700575,0.6323529411764706,0.11764705882352941,1.0,0.37,0.12121212121212122,0.0,-0.0,0.0,-0.17647058823529413,1.0,0.44834389220605686
4197,ALLEIN GOTT IN DER HOEH SEI EHR,,4.323978064418311,0.7471264367816093,0.5517241379310345,1.0,0.6186440677966102,0.12280701754385964,0.0,-0.0,0.0,-0.09770114942528736,0.9485481901859207,0.9830410998417083
4198,ALLEIN GOTT IN DER HOEH SEI EHR,,3.84694357860899,0.6322222222222222,0.23333333333333334,-1.0,0.4056603773584906,0.3103448275862069,0.0,-0.0,0.0,-0.1,1.0,0.7320494847754033
4199,LOBE DEN HERREN,,3.9040921818460106,0.5317460317460316,-0.023809523809523808,-1.0,0.22,0.0975609756097561,0.0,-0.0,0.0,-0.06349206349206349,0.9773737373737375,0.6852318010344102
4200,AUS MEINES HERZENS GRUNDE,,3.606190832844551,0.6049019607843137,0.2647058823529412,-1.0,0.34545454545454546,0.13636363636363635,0.0,-0.0,0.0,-0.058823529411764705,0.9963636363636363,0.49828332045313173
4202,IN DIESER NACHT VON DEINER LIEB,,4.478414170170601,0.5666666666666667,-0.1,-1.0,0.36585365853658536,0.10344827586206896,0.0,-0.045454545454545456,0.0,-0.14444444444444443,0.9002639211799733,0.959179209750455
4203,WAS GOTT THUT DAS IST WOHLGETHAN,,3.098810192875486,0.4980392156862745,-0.08823529411764706,0.5,0.15789473684210525,0.15151515151515152,-0.017241379310344827,-0.0,0.0,-0.09509803921568627,0.8493517909505993,0.45553511173201944
4205,WER LEUCHTET UNS DENN BEI DER FINSTREN NACHT,,3.789104908135186,0.5028138528138528,-0.045454545454545456,-1.0,0.21153846153846154,0.047619047619047616,0.0,-0.0,0.0,-0.09870129870129872,0.8219092588862182,0.6563065383598566
4206,WER WEISS WORAUS DAS BRUENNLEIN QUILLT,,4.118306749024919,0.3872549019607843,-0.3235294117647059,-1.0,-0.043478260869565216,0.16666666666666666,0.0,-0.0,0.0,-0.16470588235294117,0.8821423902277287,0.9838625685158604
4207,WIE HEISST DENN NUN DAS ERSTE GEBOT,,4.064744377185552,0.6072916666666667,0.125,-1.0,0.34782608695652173,0.08064516129032258,-0.017857142857142856,-0.017857142857142856,0.0,-0.14791666666666667,0.6516568542650674,0.9799839782066673
4209,EIN BLUM STEHT AUF DER HEIDE,,3.742214964649136,0.6973684210526315,0.4473684210526316,-1.0,0.53125,0.14864864864864866,0.0,-0.0,0.0,-0.10087719298245613,0.9965517241379309,0.5121846961773978
4210,JESU WUNDEN,,3.5804479903378836,0.4895833333333333,0.03125,1.0,0.18421052631578946,0.0967741935483871,0.0,-0.0,-0.125,-0.0625,0.7338008520361462,0.38662252779899847
4211,WO IST JESUS MEIN VERLANGEN,,3.316921707827289,0.6944444444444444,0.3333333333333333,1.0,0.3076923076923077,0.20588235294117646,0.0,-0.06451612903225806,0.0,-0.018518518518518517,0.4499949475811544,0.8209710468331158
4213,WER SICH DES MAIEN FREUET,,3.5055487889652035,0.6717948717948719,0.38461538461538464,1.0,0.42857142857142855,0.12,-0.03773584905660377,-0.03773584905660377,0.0,-0.02564102564102564,0.748204635700434,0.5604805137596204
4214,WER SICH DES MAIEN FREUET,,3.462568019354813,0.565018315018315,0.11538461538461539,-1.0,0.23529411764705882,0.02,0.0,-0.02,0.0,-0.11153846153846153,0.5168990090640019,0.35079726852840865
4215,ES SUNGEN DREI ENGEL,,3.5464900970962354,0.5833333333333334,0.1111111111111111,1.0,0.1,0.11764705882352941,0.0,-0.038461538461538464,0.0,-0.10185185185185185,0.4952452475061171,0.9563562958780351
4217,ES SANGEN DREI ENGEL,,3.9539253960967513,0.7129629629629629,0.2222222222222222,1.0,0.5,0.11764705882352941,-0.03571428571428571,-0.0,0.0,-0.06481481481481481,0.5204313142574012,0.9598712993930386
4218,ES SUNGEN DREI ENGEL,,3.7390960383748104,0.5833333333333334,0.0,1.0,0.25,0.17647058823529413,0.0,-0.038461538461538464,0.0,-0.027777777777777776,0.5596376811594203,0.9563562958780351
4219,ES SANGEN DREI ENGEL,,4.629777996620103,0.7282051282051284,0.07692307692307693,1.0,0.64,0.08,0.0,-0.0,0.0,-0.06666666666666667,0.8788958883695726,0.9729333903018114
4220,ES SANGEN DREI ENGEL,,3.370888935919627,0.5648148148148149,0.2222222222222222,1.0,0.07692307692307693,0.08823529411764706,0.0,-0.037037037037037035,0.0,-0.10185185185185185,0.4425318739231782,0.958187797709537
4221,IM HIMMEL IM HIMMEL IST FREUDE SO VIEL,,4.360802360276044,0.7243589743589743,0.3076923076923077,1.0,0.6590909090909091,0.04,0.0,-0.05128205128205128,0.0,-0.09615384615384616,0.7054296445937313,0.97217924248884
4222,IM HIMMEL IM HIMMEL SIND FREUDEN,,4.298673443587319,0.6923076923076923,0.38461538461538464,1.0,0.41935483870967744,0.16,0.0,-0.058823529411764705,0.0,-0.20512820512820512,1.0,0.9676745626453636
4224,DORT OBEN VOR DER HIMMLISCHEN THUER,,4.0793132653434085,0.5269230769230769,-0.07692307692307693,1.0,0.38235294117647056,0.12,0.0,-0.041666666666666664,0.0,-0.2564102564102564,0.7965308529217916,0.6185063943220689
4225,DA DROBEN VOR DER HIMMLISCHEN THUER,,4.1064612675138985,0.7320512820512821,0.3076923076923077,1.0,0.5,0.04,0.0,-0.05,0.0,-0.05128205128205128,0.6478868515710621,0.9729333903018114
4226,DER HIMMEL STEHT OFFEN,,3.5487047572515085,0.5961538461538461,0.0,1.0,0.20689655172413793,0.16,-0.05405405405405406,-0.02702702702702703,0.0,-0.1474358974358974,0.6099053560818267,0.43276797522528077
4227,DER HIMMEL STEHT OFFEN,,3.606900031605914,0.5641025641025641,0.07692307692307693,1.0,0.3181818181818182,0.16,0.0,-0.05405405405405406,0.0,-0.02564102564102564,0.7291649690179102,0.6526786775316187
4228,WIE FAELSCHLICH DIE JUDEN,,3.607738414542009,0.6307692307692307,0.11538461538461539,0.5,0.5,0.04,0.0,-0.047619047619047616,0.0,-0.10256410256410256,0.7391903056408834,0.74298034333336
4229,HIMMELSAU LICHT UND BLAU,,3.740648016291787,0.6249999999999999,0.0625,-1.0,0.28846153846153844,0.0,0.0,-0.0,0.0,-0.15625,0.4224963068900777,0.18905982905982907
4231,MEERSTERN ICH DICH GRUESSE,,3.6899192561315832,0.5565476190476191,0.0,-1.0,0.2,0.043478260869565216,0.0,-0.0,-0.16666666666666666,-0.09027777777777778,0.70841428879244,0.5114911647166449
4232,DER GULDNE ROSENKRANZ,,4.053111424258696,0.5518518518518518,-0.05555555555555555,-1.0,0.175,0.058823529411764705,0.0,-0.0,0.0,0.0,0.8618529836176896,0.9676745626453636
4234,MARIA DIE WOLLT WANDERN,,3.866805440596515,0.537037037037037,-0.16666666666666666,-1.0,0.15384615384615385,0.058823529411764705,0.0,-0.0,0.0,-0.05555555555555555,0.5510994624787727,0.9614240944240944
4235,MARIA WOLLTE WANDERN GEHN,,3.741022094903286,0.5944444444444444,-0.05555555555555555,1.0,0.22727272727272727,0.14705882352941177,0.0,-0.0,0.0,-0.06666666666666668,0.4775492129301918,0.9665923115631125
4236,MARIA WOLLTE WANDERN GEHN,,3.6003039894792983,0.5944444444444444,0.05555555555555555,1.0,0.19047619047619047,0.11764705882352941,0.0,-0.0,0.0,-0.044444444444444446,0.4775492129301918,0.9665923115631125
4237,MARIA GIENG AUS WANDERN,,3.709430733346768,0.5259259259259259,0.2777777777777778,-1.0,0.25,0.11764705882352941,0.0,-0.0,0.0,-0.08888888888888889,0.7713519937049349,0.968688761428325
4238,MARIA GIENG AUS WANDERN,,3.475785005106637,0.6097883597883598,0.05555555555555555,-1.0,0.275,0.14705882352941177,0.0,-0.02857142857142857,0.0,-0.1037037037037037,0.41335202116037034,0.25201612903225806
4240,MARIA GING AUS ZU WANDERN,,3.329517238634886,0.6234126984126984,0.0,-1.0,0.125,0.08823529411764706,0.0,-0.0,0.0,-0.015873015873015872,0.4752922152922154,0.3218253968253968
4241,MARIA GING AUS WANDERN,,3.7676609461392068,0.6666666666666665,0.3333333333333333,-1.0,0.42,0.0,0.0,-0.0,0.0,-0.21296296296296294,0.4281762440458092,0.12681159420289856
4242,DA DRUNTEN IM THALE,,4.068770921789338,0.6333333333333333,0.3076923076923077,-1.0,0.6,0.3,-0.038461538461538464,-0.0,0.0,-0.14102564102564102,0.7840679037572476,0.9795748129038848
4244,ICH WEISS EINE EWIGE SPINNERIN,,3.5080531847998424,0.6774509803921568,0.4117647058823529,-1.0,0.20588235294117646,0.045454545454545456,-0.02702702702702703,-0.02702702702702703,0.0,-0.21176470588235294,0.7551854932120683,0.4390651503450679
4245,MARIA VON RETZBACH,,3.518066185903192,0.6862745098039216,0.4117647058823529,1.0,0.45454545454545453,0.030303030303030304,0.0,-0.018518518518518517,0.0,-0.09411764705882353,0.6979600374257106,0.49128224526385295
4246,IHR CHRISTEN GROSS UND KLEIN,,4.1518677929087495,0.6230769230769231,0.038461538461538464,-1.0,0.1206896551724138,0.08,0.0,-0.0,0.0,-0.13846153846153847,0.9125205361207079,0.9755806785387046
4247,NUN WILL ICH MARIA GRUESSEN,,3.743466722685299,0.5375000000000001,0.25,-1.0,0.29545454545454547,0.03333333333333333,-0.09090909090909091,-0.0,-0.125,-0.12083333333333333,0.6660020393029291,0.6911010470187333
4248,WUNDERSCHOEN PRAECHTIGE HOEHE UND MAECHTIGE,,4.325426403721199,0.6607142857142857,0.25,1.0,0.5074626865671642,0.08181818181818182,0.0,-0.0,0.0,-0.09523809523809523,0.9721154146681574,0.9217141033516784
4249,MARIA ZU LIEBEN IST ALLZEIT MEIN SINN,,3.870551064468051,0.5931372549019607,0.058823529411764705,-1.0,0.25609756097560976,0.030303030303030304,0.0,-0.0,0.0,-0.14705882352941177,0.9201222027272447,0.4567382179513804
4253,SANCT MARTIN LAESST UNS SINGEN,,3.8762505061298893,0.65625,0.15625,1.0,0.37037037037037035,0.11290322580645161,0.0,-0.0,-0.0625,-0.03125,0.8280342555994731,0.3030008940335027
4254,HEILIGER HERR SANCT LORENZ,,4.240944391877896,0.6388888888888888,0.16666666666666666,-1.0,0.39285714285714285,0.058823529411764705,0.0,-0.0,0.0,-0.10185185185185185,0.872965404965405,0.9598712993930386
4255,JOHANN VON NEPOMUK,,4.1013366697256295,0.5999999999999999,0.05,-1.0,0.5,0.13157894736842105,0.0,-0.0,0.0,-0.06666666666666667,0.6901456737528624,0.9261032766745219
4256,ES WAR EINMAL EIN ARMER MANN,,3.7349028374057713,0.5555555555555556,0.3888888888888889,-1.0,0.3695652173913043,0.0,0.0,-0.0,0.0,-0.32222222222222224,0.8118953974551697,0.43544666632959184
4257,ODILIA DIE WAR BLIND GEBORN,,2.9159108154510456,0.5797619047619048,0.1875,0.5,0.325,0.3,0.0,-0.0,0.0,-0.08035714285714285,0.5885536047605013,0.1702618369285036
4258,ES WAR EIN KOENIG WOL AN DEM RHEIN,,3.4308282957037295,0.6314814814814814,0.3333333333333333,-1.0,0.25,0.08823529411764706,0.0,-0.0,0.0,-0.022222222222222223,0.688150680891226,0.23945746144022007
4259,ALS SANCT KATHARINA EINE HELDIN WAR,,3.3875056046667464,0.6037037037037039,0.05555555555555555,0.5,0.2894736842105263,0.11764705882352941,0.0,-0.0,0.0,-0.12962962962962965,0.8158945910743087,0.27799338957233694
4260,DER KAISER UND DER KOENIG,,3.5401581482147924,0.6000000000000001,0.05555555555555555,-1.0,0.19047619047619047,0.0,0.0,-0.0,0.0,-0.08888888888888889,0.4194684930423782,0.20311986863710998
4261,DER KAISER UND DER KOENIG,,3.9196673617870377,0.6296296296296295,0.3888888888888889,-1.0,0.3,0.029411764705882353,-0.10344827586206896,-0.0,0.0,-0.1111111111111111,0.6937789987789987,0.0
4265,ES WOLLT EIN JUNGFRAU FRUEH AUFSTEHN,,3.7595668634022523,0.6,0.1111111111111111,-1.0,0.5238095238095238,0.029411764705882353,0.0,-0.0,0.0,-0.022222222222222223,0.44917448064269694,0.19511648745519708
4266,DER SULTAN HAT EIN TOECHTERLEIN,,3.236049065928098,0.6185185185185186,0.5,-1.0,0.3382352941176471,0.11764705882352941,-0.029411764705882353,-0.0,0.0,0.0,0.6031627313176257,0.23563218390804597
4267,EIN SULTAN HATT EIN TOECHTERLEIN,,4.110514975536861,0.6127450980392156,0.14705882352941177,-1.0,0.35714285714285715,0.12121212121212122,0.0,-0.0,0.0,-0.14705882352941177,1.0,0.7618391415669092
4269,EIN SULTAN HATT EIN TOECHTERLEIN,,3.544517840255958,0.6115384615384615,0.19230769230769232,-1.0,0.15625,0.0,0.0,-0.038461538461538464,0.0,-0.08846153846153845,0.8246629588005414,0.5174510353015705
4270,GUTER FREUND ICH FRAGE DICH,,3.8062941023352925,0.576388888888889,0.0,-1.0,0.14285714285714285,0.021739130434782608,0.0,-0.0,0.0,-0.2569444444444445,0.6566080481869956,0.30476529160739685
4271,GUTER FREUND ICH FRAGE DICH,,3.681423711427124,0.5055555555555554,-0.08333333333333333,-1.0,0.12162162162162163,0.17391304347826086,0.0,-0.0,0.0,-0.13333333333333333,0.7159813821920997,0.20448847113055849
4272,GUTER FREUND ICH FRAGE DICH,,3.819764030093314,0.6964285714285714,0.35714285714285715,-1.0,0.09090909090909091,0.07407407407407407,0.0,-0.0,0.0,-0.35119047619047616,0.6381276399909411,0.974325182791165
4273,GUTER FREUND ICH FRAGE DICH,,4.339369196453949,0.40972222222222215,-0.25,-1.0,0.10465116279069768,0.13043478260869565,0.0,-0.0,0.0,-0.3055555555555555,0.9255498557030037,0.974325182791165
4274,EEN IS EENE,,3.2527224106016677,0.6583333333333333,0.5,1.0,0.625,0.42857142857142855,-0.047619047619047616,-0.0,0.0,0.0,0.4354987960096319,0.3423001949317739
4275,AM MONTAG DA FAENGT DIE WOCHEN AN,,3.6680905811242623,0.5944444444444444,0.1111111111111111,0.5,0.35,0.08823529411764706,0.0,-0.0,0.0,-0.22499999999999998,0.7293037804802511,0.968688761428325
4277,ALLES IST VERGAENGLICH,,4.111581645695716,0.54,0.35,-1.0,0.3103448275862069,0.0,0.0,-0.0,-0.1,-0.10500000000000001,0.9375480566811836,0.968688761428325
4278,ES GIENG EIN JUNGFRAU ZARTE,,4.187647382657164,0.6111111111111112,-0.06666666666666667,-1.0,0.43103448275862066,0.034482758620689655,0.0,-0.0,0.0,-0.05,0.9046000960055561,0.6587177847358988
4279,ES WAR EIN ZARTES JUNGFRAEUELEIN,,3.4198755057578585,0.6462962962962963,0.2222222222222222,0.5,0.25,0.11764705882352941,0.0,-0.0,0.0,-0.22777777777777775,0.758188608776844,0.12251789604730783
4280,ES FUHR GEN ACKER EIN GROBER BAUER,,3.9461099579943366,0.5333333333333334,0.03333333333333333,-1.0,0.3142857142857143,0.1206896551724138,0.0,-0.0,0.0,-0.16666666666666666,0.842544870619325,0.25669763840495546
4282,STERBEN IST EIN HARTE BUSS,,3.8722633693363955,0.6573412698412698,0.20833333333333334,-1.0,0.19642857142857142,0.17391304347826086,0.0,-0.016129032258064516,0.0,-0.1771825396825397,0.7249830034457041,0.9824453294918397
4283,KRANKHEIT IST EIN SCHWERE SCHWERE BUSS,,3.4826862026862027,0.6238095238095239,0.6428571428571429,-1.0,0.5,0.3076923076923077,0.0,-0.0,0.0,-0.023809523809523808,0.8945669515669514,0.5899507529507529
4284,STERBEN IST EIN HARTE BUSS,,3.8914157153221387,0.5033333333333333,0.0,-1.0,0.3333333333333333,0.06896551724137931,0.0,-0.04878048780487805,0.0,-0.06888888888888887,0.6340899198793937,0.8719552693236905
4285,ICH WOLLT WOL AUSGEHN,,4.253104299603021,0.4074074074074074,-0.05555555555555555,-1.0,0.5,0.058823529411764705,0.0,-0.0,0.0,-0.027777777777777776,0.9492463768115942,0.8719407114624508
4286,CHRISTUS DER IST MEIN LEBEN,,3.834733112392959,0.6759259259259259,0.3333333333333333,1.0,0.42592592592592593,0.14705882352941177,0.0,-0.0,0.0,-0.05555555555555555,0.9813852813852814,0.6763325804630153
4288,ICH WEISS EIN SCHOENES ENGELSPIEL,,3.661958931799618,0.6000000000000001,0.55,-1.0,0.35714285714285715,0.2631578947368421,0.0,-0.0,0.0,-0.08333333333333333,0.8669660734149055,0.9676745626453636
4289,WENN DIE NACHT MIT STILLER RUH,,4.112690190856096,0.5630952380952381,0.1875,-1.0,0.3611111111111111,0.0967741935483871,0.0,-0.0,0.0,-0.04583333333333333,0.9420831790694804,0.98484152279532
4290,ALS ICH AUF MEINER BLEICHE,,3.936635011279728,0.5392156862745099,0.08823529411764706,-1.0,0.17708333333333334,0.12121212121212122,0.0,-0.0,-0.23529411764705882,-0.1323529411764706,1.0,0.4378636518218765
4291,UND SCHAU ICH HIN SO SCHAUST DU HER,,4.276018041503716,0.4893333333333333,-0.06,-1.0,0.2857142857142857,0.04081632653061224,-0.043478260869565216,-0.010869565217391304,0.0,-0.06133333333333334,0.8777366423666308,0.9883689471997883
4292,WIR SIND DIE KOENIGE DER WELT,,3.8279998108824738,0.45406162464986,-0.38235294117647056,-1.0,-0.08928571428571429,0.12121212121212122,-0.012345679012345678,-0.0,0.0,-0.09019607843137255,0.8704728743386305,0.4495029797997991
4293,WENN DIE HOFFNUNG NICHT WAER,,3.812204965816192,0.39035087719298245,-0.10526315789473684,-1.0,0.20270270270270271,0.06756756756756757,0.0,-0.04,-0.05263157894736842,-0.12719298245614033,0.4849122495128178,0.9767189846770108
4294,SCHOENE AUGEN SCHOENE STRAHLEN,,3.5702557973335964,0.5620915032679739,0.4166666666666667,-1.0,0.2777777777777778,0.2727272727272727,0.0,-0.0,0.0,-0.05882352941176471,0.8913157838893133,0.969641142380706
4295,ICH HATT MAL EINEN SCHWEREN STAND,,3.906352174049735,0.49267399267399264,-0.038461538461538464,-1.0,0.16666666666666666,0.04,0.0,-0.0,0.0,-0.19230769230769232,0.9310187611119016,0.37477647717205675
4296,DAS MAEDCHEN ICH SAH,,3.688318645416325,0.5205882352941176,-0.058823529411764705,-1.0,-0.125,0.06060606060606061,-0.012048192771084338,-0.0,0.0,-0.13627450980392158,0.876241897845788,0.4800516591042906
