I,NAME,COMPOSER,FITNESS,C_TONE,C_TONE_B,CADENCE,L_NOTE,I_RES,L_INT,L_DUR,CONS_R,CONS_N,PATTERN_D,PATTERN_SD,,,,,,,,,,,,,,
4328,SCHON HAT SICH DUNKLE NACHT GESENKT,,0.886612267,0.554901961,0.235294118,-1,0.3125,0.045454545,0,-0.015625,-0.176470588,-0.073529412,0.866395343,0.1376913,,,,,,,,,,,,,,
4329,AN EINEM SOMMERABEND SCHOEN,,1.093624783,0.427333333,-0.1,-1,0,0,-0.028301887,0,0,-0.016,0.974354117,0.836239219,,,,,,,,,,,,,,
4330,DER VOGELFAENGER,,2.533894185,0.674929972,0.264705882,0.5,0,0.075757576,-0.011627907,0,0,-0.129971989,0.8701244,0.28997625,,,,,,,,,,,,,,
4331,UFM BERGLI BIN I GESESSE,,1.034144956,0.425,-0.21875,-1,0.142857143,0.032258065,-0.090909091,0,0,-0.0375,0.921300992,0.859887847,,,,,,,,,,,,,,
4332,ICH HAB MIR MEIN WAIZEN AM BERG GESAET,,0.77265712,0.361111111,-0.083333333,-1,0.625,0.065217391,0,0,0,-0.194444444,0.756261912,0.242844484,,,,,,,,,,,,,,
4333,EIN KOSAK RITT IN DEN KRIEG,,-1.12650524,0.197916667,-0.375,-1,-0.75,0,0,0,0,-0.28125,0.799051852,0.282776241,,,,,,,,,,,,,,
4334,ICH UND MEIN JUNGES WEIB,,0.009443248,0.354166667,-0.125,-1,-0.5,0,0,0,0,-0.354166667,0.86097776,0.773465488,,,,,,,,,,,,,,
4335,ICH UND MEIN JUNGES WEIB,,0.037082609,0.268888889,-0.233333333,-1,0,0,-0.109090909,-0.018181818,0,-0.175555556,0.750916569,0.553438767,,,,,,,,,,,,,,
4336,MAEDEL MIT DEM ROTHEN MIEDER,,3.719589742,0.736111111,0.25,0.5,0.571428571,0.14893617,-0.021505376,-0.064516129,0,-0.347222222,1,0.946357617,,,,,,,,,,,,,,
4337,MORGEN MUSS ICH FORT VON HIER,,0.92257475,0.537254902,0.029411765,-1,0.208333333,0,0,0,0,-0.147058824,0.767372245,0.527261328,,,,,,,,,,,,,,
4338,WANN I IN DER FRUEH AUFSTEH,,1.729306929,0.582222222,0.116666667,-1,0.206896552,0.016949153,-0.030927835,-0.010309278,0,-0.046666667,0.905589972,0.988886144,,,,,,,,,,,,,,
4339,DER WINTER HAT MIT KALTER HAND,,2.619555027,0.655128205,0.269230769,0.5,0.25,0.04,0,0,0,-0.138461538,0.908675356,0.134982236,,,,,,,,,,,,,,
4340,SAGT MIR AN WAS SCHMUNZELT IHR,,1.177578571,0.520833333,-0.083333333,-1,0.280487805,0,0,0,-0.083333333,-0.25,0.818598917,0.974325183,,,,,,,,,,,,,,
4341,ES LEUCHTET SCHON WIEDER,,1.437768443,0.446296296,0,-1,0.318181818,0.147058824,0,-0.03125,0,0,0.592046601,0.965434904,,,,,,,,,,,,,,
4342,SCHOEN RUNDLICH UND FEIN,,0.140846505,0.396296296,-0.166666667,-1,0.25,0,0,-0.034482759,0,-0.118518519,0.670038258,0.144179894,,,,,,,,,,,,,,
4343,BRAUCHT WEITER SIE WAS,,0.341228104,0.325925926,-0.166666667,-1,0.25,0,0,-0.032258065,0,-0.074074074,0.82401527,0.214285714,,,,,,,,,,,,,,
4344,DIE MAENNER SIND VERAENDERLICH,,-0.329069409,0.239583333,-0.3125,-1,-0.1875,0.016129032,0,0,0,-0.09375,0.869433342,0.139534884,,,,,,,,,,,,,,
4345,DEN I SO GERNE HAETT,,1.337901915,0.362962963,0.055555556,-1,0.25,0.117647059,-0.066666667,0,0,-0.203703704,0.846526029,0.975580679,,,,,,,,,,,,,,
4346,WENN ZU MEIM SCHAETZERL KOMMST,,0.503346547,0.333333333,0,-1,0,0,-0.068181818,0,0,-0.041666667,0.849040918,0.43082078,,,,,,,,,,,,,,
4347,WIR WINDEN DIR DEN JUNGFERNKRANZ,,1.474260866,0.542296919,0.323529412,-1,-0.125,0.03030303,0,-0.025974026,0,-0.019607843,0.762803473,0.985909901,,,,,,,,,,,,,,
4348,EI DU LIEBER AUGUSTIN,,2.947043207,0.810416667,0.6875,-1,0.838235294,0.031746032,-0.018691589,0,-0.125,-0.197916667,0.970963541,0.949789929,,,,,,,,,,,,,,
4349,IN LAUTERBACH,,0.130267454,0.23968254,-0.333333333,-1,-0.3125,0,-0.082474227,0,0,-0.266666667,1,0.885559142,,,,,,,,,,,,,,
4350,HEIDA LUSTIG ICH BIN HANS,,1.037336043,0.4375,-0.125,-1,0.375,0.016129032,0,0,0,0,0.936576328,0.397130683,,,,,,,,,,,,,,
4351,SCHLAF SUESSER KNABE HOLD UND MILD,,-0.354821919,0.355555556,-0.277777778,-1,0,0,0,-0.1,0,-0.353703704,0.779951924,0.241152083,,,,,,,,,,,,,,
4352,SCHOEN SUSCHEN KANNT ICH LANGE ZEIT,,0.372800744,0.274509804,-0.147058824,-1,-0.12,0,0,0,0,-0.182352941,0.954466856,0.593235848,,,,,,,,,,,,,,
4353,JA WIR SIND ARM UND IHR SEID REICH,,0.541597623,0.335294118,-0.617647059,-1,0.53125,0,-0.046153846,0,0,-0.161764706,0.902654659,0.597964457,,,,,,,,,,,,,,
4354,SOLL ICH DENN IN MEINEN SCHMERZEN,,-0.478246129,0.17745098,-0.617647059,-1,-0.392857143,0,-0.025641026,0,0,-0.198039216,0.88963067,0.688856663,,,,,,,,,,,,,,
4355,DORT SINKET DIE SONNE IM WESTEN,,0.349084604,0.296296296,-0.111111111,-1,0,0.029411765,0,-0.081081081,0,-0.074074074,0.503997114,0.785645695,,,,,,,,,,,,,,
4356,ES IST BESTIMMT IN GOTTES RATH,,1.159655357,0.423076923,-0.192307692,-1,0.1,0.08,-0.023255814,0,0,-0.096153846,0.893327103,0.974968683,,,,,,,,,,,,,,
4357,NUR MUSST DU MICH AUCH RECHT VERSTEHN,,1.244386098,0.509090909,-0.181818182,-1,0.303571429,0.095238095,-0.027777778,0,0,-0.113636364,0.691029227,0.968688761,,,,,,,,,,,,,,
4358,IST NICHT LANG DASS ES GEREGNET HAT,,0.000112472,0.244444444,-0.277777778,-1,-0.5,0,0,0,0,-0.044444444,0.882328183,0.695562068,,,,,,,,,,,,,,
4359,IN GLUCKGLUCK LEBE ICH,,-0.376738538,0.193333333,-0.6,-1,-0.357142857,0,0,0,0,-0.2,0.642973119,0.944097867,,,,,,,,,,,,,,
4360,DA LAECHELT NUN WIEDER DER HIMMEL SO BLAU,,0.22375965,0.454901961,-0.029411765,-1,-0.125,0.03030303,0,0,0,-0.11372549,0.787834513,0.218857401,,,,,,,,,,,,,,
4361,BLAU BLAU BLAU SIND ALLE MEINE FARBEN,,1.881144137,0.584325397,0.25,-1,0.53125,0.173913043,0,0,0,-0.222222222,0.869782095,0.694095824,,,,,,,,,,,,,,
4362,SAG MIR DAS WORT DAS DEREINST MICH HAT BETOERT,,1.744078544,0.552083333,0.25,-1,0.375,0,-0.024096386,0,-0.0625,-0.114583333,0.921976296,0.846198633,,,,,,,,,,,,,,
4363,UNTER MEINES VATERS SEINEM FENSTER,,0.964829464,0.298039216,0,-1,0,0,0,0,0,-0.139215686,0.941574195,0.864431739,,,,,,,,,,,,,,
4364,AM HEILIGEN ABEND VORM OSTERFEST,,0.082252065,0.465686275,-0.029411765,-1,0.25,0.045454545,0,-0.043478261,0,-0.264705882,0.472668611,0.186038542,,,,,,,,,,,,,,
4365,HURRE HURRE HURRE SCHNURRE,,1.05455035,0.6,0.2,-1,0.25,0,0,0,0,0,0.778911256,0.225639093,,,,,,,,,,,,,,
4366,ROSENSTOCK HOLDERBLUETH,,0.417576694,0.321875,-0.625,-1,-0.053571429,0.112903226,-0.018867925,-0.037735849,0,0,0.738825115,0.979148555,,,,,,,,,,,,,,
4367,WENN ICH MAL ZU HAUS WERD SEIN,,1.313925454,0.465277778,0.083333333,-1,0,0,0,0,0,-0.208333333,1,0.973647676,,,,,,,,,,,,,,
4368,NICHTS BESSRES GIBT ES WEIT UND BREIT,,1.493500559,0.638392857,0.166666667,-1,0.5,0.063829787,-0.009708738,-0.048543689,0,-0.177480159,0.82068436,0.539659474,,,,,,,,,,,,,,
4369,ROTHE BAECKLE BLAU AEUGLE,,0.450820629,0.62037037,0.166666667,-1,0,0,-0.04,0,0,-0.12037037,0.648264634,0.175889328,,,,,,,,,,,,,,
4370,WOS GAR ZU SACHT UND STILLE GEHT,,1.518310834,0.54382716,-0.092592593,-1,0.316666667,0.018867925,0,0,0,-0.122222222,0.994136684,0.859627213,,,,,,,,,,,,,,
4371,DA UNTEN IN DER MUEHLE                                           0126,,-1.201348809,0.133333333,-0.444444444,-1,-0.227272727,0.029411765,0,-0.066666667,0,-0.275925926,0.429482239,0.220733618,,,,,,,,,,,,,,
4372,WAS KLINGET UND SINGET DIE STRASSEN HERAUF,,1.103603528,0.337878788,-0.227272727,-1,0.25,0,-0.020833333,0,0,-0.198484848,0.98615222,0.976163429,,,,,,,,,,,,,,
4373,O WIE WOHL IST MIR AM ABEND,,-0.182220093,0.222222222,-0.444444444,-1,-0.102941176,0,0,0,0,0,0.834721979,0.308221326,,,,,,,,,,,,,,
4374,GRAD AUS DEM WIRTSHAUS NUN,,0.463627067,0.34375,-0.1875,-1,-0.125,0.032258065,-0.022222222,-0.022222222,0,-0.020833333,0.633388753,0.832008027,,,,,,,,,,,,,,
4375,ELF BRAEUTE SIND VON MIR GELIEBT,,0.903615727,0.629166667,0.4375,-1,0.305555556,0.016129032,-0.06557377,-0.032786885,0,-0.0625,0.543072585,0.133052544,,,,,,,,,,,,,,
4376,DER PAPST LEBT HERRLICH IN DER WELT,,0.858192721,0.507692308,-0.5,-1,0.153846154,0.04,-0.037735849,-0.075471698,0,-0.025641026,0.818253625,0.977249207,,,,,,,,,,,,,,
4377,SCHOENER FRUEHLING KOMM DOCH WIEDER,,1.336369278,0.426470588,0.117647059,-1,0.016666667,0.106060606,-0.049180328,0,-0.058823529,-0.029411765,0.825821355,0.981118625,,,,,,,,,,,,,,
4378,ALS WIR JUENGST IN REGENSBURG WAREN,,0.821922575,0.302083333,-0.083333333,-1,-0.051724138,0,-0.016666667,0,0,-0.041666667,0.732852986,0.98037706,,,,,,,,,,,,,,
4379,FROEHLICH UND WOHLGEMUT,,1.334510679,0.50625,-0.0625,-1,1,0.048387097,-0.034482759,0,0,-0.158333333,0.922519607,0.112670068,,,,,,,,,,,,,,
4380,WENN DER SCHNEE VON DER ALMA WEGGAGEHT,,0.36200015,0.287719298,-0.052631579,-1,0.166666667,0,-0.020833333,-0.010416667,0,-0.10877193,0.776637507,0.323630187,,,,,,,,,,,,,,
4381,ES GING EIN MAEDCHEN IN DIE STADT,,1.767509089,0.592307692,-0.038461538,-1,0.5,0,-0.017857143,0,0,-0.151282051,0.903653574,0.979148555,,,,,,,,,,,,,,
4382,DEUTSCHES HERZ VERZAGE NICHT,,-0.373637248,0.416666667,-0.333333333,-1,-0.111111111,0.058823529,-0.03030303,0,0,-0.074074074,0.556836962,0.142857143,,,,,,,,,,,,,,
4383,MAIGLOECKCHEN LAEUTET IN DEM TAL,,0.98486917,0.357142857,-0.023809524,-1,-0.125,0,-0.014084507,0,0,-0.142857143,0.949110122,0.984367364,,,,,,,,,,,,,,
4384,MEIN MAEDCHEN WOHNT IM UNTERLAND,,1.274197623,0.641025641,-0.038461538,-1,0.590909091,0.12,0,-0.0625,0,-0.038461538,0.638060175,0.423625793,,,,,,,,,,,,,,
4385,SCHLUMMRE KINDCHEN SCHLUMMRE,,-0.811813321,0.35,-0.5,-1,-0.194444444,0.043478261,0,0,0,-0.054166667,0.469539042,0.073780488,,,,,,,,,,,,,,
4386,HORCHT IHR LIEBEN LEUTE,,-0.768719081,0.023809524,-0.428571429,-1,-0.617647059,0,-0.078947368,0,0,-0.232142857,0.864249215,0.700530893,,,,,,,,,,,,,,
4387,WER HAT DIE SCHOENSTEN SCHAEFCHEN,,1.237582519,0.588235294,-0.029411765,-1,0.4,0.045454545,0,-0.018181818,0,-0.117647059,0.833235316,0.535898005,,,,,,,,,,,,,,
4388,EIN TAEUBCHEN FLOG VOM HIMMELSZELT,,-0.011489852,0.328431373,-0.205882353,-1,-0.21875,0.03030303,0,0,0,-0.147058824,0.874681169,0.326785753,,,,,,,,,,,,,,
4389,VERSCHWUNDEN IST DES TAGES LICHT,,-0.679882461,0.166666667,-0.611111111,-1,-0.214285714,0,0,0,0,0,0.641563696,0.337284002,,,,,,,,,,,,,,
4390,LASS DIE TOEN ERKLINGEN,,-0.742623988,0.208333333,-0.125,-1,-0.666666667,0.066666667,0,0,0,-0.15625,0.839383587,0.090909091,,,,,,,,,,,,,,
4391,HOERT WENN IHR KEINEN GARTEN HABT,,0.458283743,0.408823529,-0.235294118,-1,0.052631579,0,-0.014705882,0,0,0,1,0.246828634,,,,,,,,,,,,,,
4392,O SEHT WIE RUND UND FEIN,,0.21677079,0.356410256,0.038461538,-1,0.25,0,0,-0.05,0,0,0.564756138,0.057142857,,,,,,,,,,,,,,
4393,ES WOLLT EIN KNAEBLEIN IN DEN WALD,,-1.411943799,0.148148148,-0.555555556,-1,-0.75,0,0,-0.023809524,0,-0.092592593,0.724555118,0.137310606,,,,,,,,,,,,,,
4394,NICHT SCHLIEF DIE MUTTER DIE LANGE NACHT,,-1.296452887,0.166666667,-0.444444444,-1,-0.75,0,0,-0.023809524,0,-0.166666667,0.734406123,0.187394958,,,,,,,,,,,,,,
4395,DER WINTER IST NUN BALD VORBEI,,-0.800435425,0.224242424,-0.454545455,-1,-0.269230769,0,0,-0.022727273,0,-0.087878788,0.583422384,0.226282051,,,,,,,,,,,,,,
4396,FUCHS DU HAST DIE GANS GESTOHLEN,,-0.237235566,0.303571429,-0.071428571,-1,-0.5625,0,-0.021276596,0,0,-0.232142857,0.985825028,0.360716002,,,,,,,,,,,,,,
4397,HOPP HOPP HOPP PFERDCHEN,,0.779616897,0.583333333,0.166666667,-1,-0.1,0,-0.054054054,0,0,-0.083333333,0.915064298,0.351939986,,,,,,,,,,,,,,
4398,WENN DAS ERSTE VOEGLEIN SINGT,,-0.481381104,0.338636364,-0.340909091,-1,-0.1875,0.011627907,-0.010638298,-0.021276596,0,-0.054545455,0.625705475,0.15751859,,,,,,,,,,,,,,
4399,ICH KENNE EIN BLUEMLEIN SO EINFACH,,0.018883587,0.338235294,-0.147058824,-1,0.029411765,0.03030303,0,0,0,-0.166666667,0.599686806,0.334972182,,,,,,,,,,,,,,
4400,DIE FENSTER AUF DIE HERZEN AUF,,-0.530554409,0.335884354,-0.107142857,-1,-0.5,0,0,-0.014084507,0,-0.307539683,0.848157251,0.214171033,,,,,,,,,,,,,,
4401,WILLKOMMEN LIEBER MAI,,0.704798951,0.503703704,-0.333333333,-1,0.181818182,0,-0.055555556,0,0,-0.066666667,0.719545783,0.755286838,,,,,,,,,,,,,,
4402,DA KOMMT JA DER LIEBLICHE MAI,,0.393751394,0.524603175,0.033333333,-1,0.1,0.034482759,-0.031746032,-0.015873016,0,-0.13015873,0.726556893,0.152553013,,,,,,,,,,,,,,
4403,VOEGLEIN SINGEN VOEGLEIN SPRINGEN,,-0.155299704,0.34375,-0.25,-1,0.025,0,0,-0.025641026,0,-0.15625,0.774339399,0.133501923,,,,,,,,,,,,,,
4404,WIR KINDER WIR SCHMECKEN DER FREUDEN RECHT VIEL,,0.109006526,0.247058824,-0.205882353,-1,0,0,0,0,0,-0.070588235,0.919336816,0.219081475,,,,,,,,,,,,,,
4405,AUF GOTTES WELT ISTS SCHOEN,,0.279102913,0.324074074,-0.166666667,-1,0.25,0,0,0,0,-0.203703704,0.903791831,0.171607378,,,,,,,,,,,,,,
4406,HOPP HOPP HOPP MEIN KINDCHEN,,-0.275118669,0.152777778,-0.333333333,-1,-0.666666667,0,0,0,0,0,0.973647676,0.598455877,,,,,,,,,,,,,,
4407,DIE BESTE ZEIT IM JAHR IST MEIN,,0.595488593,0.545555556,0.166666667,-1,0.375,0,0,-0.045454545,0,-0.121111111,0.576661296,0.098170732,,,,,,,,,,,,,,
4408,HOPP HOPP HOPP ICH BIN EIN REITERSMANN,,1.029830666,0.463636364,-0.045454545,-1,0.220588235,0.142857143,0,0,0,-0.328787879,0.605609554,0.971381794,,,,,,,,,,,,,,
4409,FROHE STUNDEN GIBTS IM LEBEN,,0.776096915,0.5,0.230769231,-1,0.117647059,0.14,0,0,0,-0.057692308,0.576479682,0.268893251,,,,,,,,,,,,,,
4410,ARBEIT MACHT DAS LEBEN SUESS,,0.655930702,0.557291667,0.25,-1,0.326086957,0.048387097,-0.019607843,0,-0.0625,-0.140625,0.54424082,0.152657005,,,,,,,,,,,,,,
4411,WIE SCHOEN ISTS IM FREIEN,,0.174476239,0.35,-0.166666667,-1,0.25,0,-0.025641026,0,0,-0.1,0.782656947,0.084126984,,,,,,,,,,,,,,
4412,ZU DES LEBENS FREUDEN SCHUF UNS DIE NATUR,,1.015382777,0.509166667,0.075,-1,0.305555556,0.064102564,0,-0.015384615,0,-0.149166667,0.895987992,0.33012128,,,,,,,,,,,,,,
4413,TRARIRO DER SOMMER DER IST DO,,0.399406149,0.395833333,-0.083333333,-1,-0.166666667,0.02173913,-0.024390244,-0.024390244,0,-0.034722222,0.523311206,0.792025189,,,,,,,,,,,,,,
4414,DU ALLER WESEN VATER,,0.801499153,0.461111111,-0.166666667,-1,0.018518519,0,0,0,0,-0.027777778,0.55812617,0.958187798,,,,,,,,,,,,,,
4415,O SEHET DOCH WIE FEIN UND HOLD,,0.588808647,0.393589744,-0.038461538,-1,0.325,0.08,-0.020408163,0,0,-0.137179487,0.845103229,0.141164863,,,,,,,,,,,,,,
4416,WOHLAUF IHR LIEBEN LEUTE,,1.47609232,0.546296296,0,-1,0.071428571,0.058823529,0,0,0,-0.027777778,0.872965405,0.954356296,,,,,,,,,,,,,,
4417,ES KAMEN GRUENE VOEGELEIN,,1.507515826,0.455882353,0.029411765,-1,0.142857143,0.060606061,-0.017857143,0,0,-0.049019608,0.904880266,0.980754989,,,,,,,,,,,,,,
4418,EIN JUNGES LAEMMCHEN WEISS WIE SCHNEE,,0.486484873,0.481481481,0,-1,0.357142857,0,-0.03125,0,0,-0.111111111,0.790221645,0,,,,,,,,,,,,,,
4419,WOHL IST DER HERBST EIN EHRENMANN,,1.534468319,0.584415584,0.045454545,-1,0,0.071428571,0,0,0,0,0.870095383,0.963074235,,,,,,,,,,,,,,
4420,BUNT SIND SCHON DIE WAELDER,,0.720241825,0.336111111,-0.125,-1,-0.055555556,0.108695652,0,0,0,-0.166666667,0.784318671,0.838338613,,,,,,,,,,,,,,
4421,HORCH WER REITET SO,,-0.038541323,0.375744048,-0.1875,-1,0.076086957,0.032258065,0,0,-0.125,-0.15625,0.801446348,0.14467326,,,,,,,,,,,,,,
4422,HOERT DIE LERCHE SIE SINGT,,0.477065073,0.458333333,-0.166666667,-1,0.076923077,0.108695652,0,0,0,-0.072222222,0.759267156,0.312734743,,,,,,,,,,,,,,
4423,WENN FROMME KINDLEIN SCHLAFEN GEHN,,0.435846627,0.324074074,0.055555556,-1,0.25,0,0,0,0,-0.064814815,0.635647876,0.235383936,,,,,,,,,,,,,,
4424,DER FRUEHLING KEHRET WIEDER,,-0.154934766,0.305555556,-0.277777778,-1,-0.75,0,-0.034482759,0,0,-0.055555556,0.702969475,0.954356296,,,,,,,,,,,,,,
4425,WIE RUHEST DU SO STILLE,,0.852087168,0.403571429,0.142857143,-1,0.5,0,0,0,0,-0.125,0.775315972,0.155342625,,,,,,,,,,,,,,
4426,LETZTE ROSE WIE BLUEHST DU SO EINSAM,,0.541803743,0.340196078,-0.235294118,-1,-0.125,0.090909091,0,-0.028169014,0,-0.019607843,0.880174112,0.638595437,,,,,,,,,,,,,,
4427,MIT FROMMEN WUENSCHEN GRUESS ICH IHN,,1.842071148,0.657407407,0.166666667,-1,0.407407407,0.147058824,-0.034482759,0,-0.111111111,-0.111111111,0.762048026,0.958187798,,,,,,,,,,,,,,
4428,ABEND SINKT STILL AUF DIE FLUR,,0.279681871,0.297619048,-0.142857143,-1,0.25,0.074074074,0,0,0,-0.119047619,0.761218087,0.158675424,,,,,,,,,,,,,,
4429,SAMMELT EUCH IN TRAUTE REIHN,,1.700713333,0.569444444,0.041666667,-1,0.25,0.021276596,0,0,0,-0.104166667,0.943343737,0.979148555,,,,,,,,,,,,,,
4430,STILL STILL STILL DIE AUGEN AUFGEMACHT,,0.256441681,0.261904762,-0.071428571,-1,0.066666667,0.037037037,0,0,0,0,0.83215426,0.130107527,,,,,,,,,,,,,,
4431,RUFEN NICHT DIE GLOCKENTOENE,,-0.235949672,0.25625,-0.125,-1,-0.166666667,0,-0.018518519,0,-0.25,-0.04375,0.775585297,0.336150216,,,,,,,,,,,,,,
4432,WINTER STREUT ZU FROHEM SPIEL,,2.457277751,0.592317073,0,0.5,0.2,0,-0.013157895,0,0,-0.024878049,0.908769034,0.294227588,,,,,,,,,,,,,,
4433,ES SASS EIN KNAB UND WEINTE SEHR,,0.593508452,0.510526316,0.236842105,-1,0.114285714,0.027027027,0,-0.063492063,0,-0.123684211,0.777655193,0.114348371,,,,,,,,,,,,,,
4434,MAEDCHEN SIEH DAS VEILCHEN AN,,-0.824661684,0.175,-0.416666667,-1,-0.387096774,0,-0.020833333,-0.020833333,-0.166666667,0,0.562768404,0.449666685,,,,,,,,,,,,,,
4435,THAELCHEN SANFT DICH NEIGEND,,0.168233452,0.445833333,-0.083333333,-1,0.1,0,0,0,0,-0.222222222,0.546709933,0.381245742,,,,,,,,,,,,,,
4436,IM WALDE STEHT EIN TANNENBAUM,,1.07403871,0.435897436,-0.192307692,-1,0.416666667,0.04,0,-0.063829787,0,-0.057692308,1,0.495304395,,,,,,,,,,,,,,
4437,WILLKOMMEN SCHOENER JUENGLING,,-0.8254845,0.270634921,-0.277777778,-1,-0.346153846,0,-0.03030303,0,0,0,0.558115234,0,,,,,,,,,,,,,,
4438,ES REDEN UND TRAEUMEN DIE MENSCHEN,,-0.493893197,0.236904762,-0.357142857,-1,-0.033333333,0.055555556,-0.083333333,-0.033333333,0,-0.160714286,0.725651456,0.155852173,,,,,,,,,,,,,,
4439,IN EINEM THAL BEI ARMEN HIRTEN,,-0.509091281,0.219444444,-0.416666667,-1,-0.178571429,0,0,-0.068965517,0,-0.04047619,0.752211838,0.22393224,,,,,,,,,,,,,,
4440,EIN TAEUBCHEN FLOG VOM HIMMELSZELT,,0.128677439,0.412280702,-0.131578947,-1,-0.019230769,0,0,0,0,0,0.592555607,0.274650847,,,,,,,,,,,,,,
4441,VOEGLEIN IM HAIN,,2.917278338,0.578666667,0.14,0.5,0.571428571,0.030612245,-0.045454545,0,0,-0.026666667,0.832611935,0.336080132,,,,,,,,,,,,,,
4442,SUESSE HEILIGE NATUR LASS MICH GEHN,,-0.155336316,0.211111111,-0.388888889,-1,0,0,-0.024390244,0,0,-0.018518519,0.734469976,0.330880248,,,,,,,,,,,,,,
4443,FLUECHTIGER ALS WIND UND WELLE,,0.032375119,0.268452381,-0.34375,-1,-0.323529412,0,-0.068181818,0,0,-0.081845238,0.916398507,0.664830699,,,,,,,,,,,,,,
4444,DANKT DEM HERRN DASS NEUES WERDE,,1.18193429,0.520833333,0.3125,-1,0.181818182,0,-0.03125,-0.03125,-0.125,-0.03125,0.42410868,0.961424094,,,,,,,,,,,,,,
4445,DREI WORTE NENN ICH EUCH INHALTSSCHWER,,0.031023334,0.25952381,-0.535714286,-1,-0.209677419,0,0,0,0,-0.15952381,0.695296414,0.981118625,,,,,,,,,,,,,,
4446,UND EIN GOTT IST,,-0.135398995,0.185897436,-0.557692308,-1,-0.209677419,0,0,0,0,-0.237179487,0.873615957,0.809636826,,,,,,,,,,,,,,
4447,NUN SAGT EINMAL IHR GAENSCHEN MIR,,2.37405691,0.707738095,0.357142857,-1,1,0.111111111,-0.016393443,0,0,-0.053571429,0.790595791,0.477433927,,,,,,,,,,,,,,
4448,SAGT WO SIND DIE VEILCHEN HIN,,-0.573048738,0.254444444,-0.166666667,-1,-0.307692308,0.051724138,-0.020833333,0,0,-0.077777778,0.554217882,0.139534884,,,,,,,,,,,,,,
4449,IN DEM WALD STEHT EIN HAUS,,0.849552616,0.645555556,0.1,-1,0.571428571,0.017241379,-0.04,-0.06,0,-0.111111111,0.546812753,0.179625468,,,,,,,,,,,,,,
4450,SCHWAENE KOMMEN GEZOGEN,,-0.359008986,0.264393939,-0.318181818,-1,-0.040540541,0.023255814,0,-0.025641026,0,-0.189393939,0.783699079,0.143399506,,,,,,,,,,,,,,
4451,UNTER DEN ROTEN BLUMEN,,0.963193961,0.34375,-0.0625,-1,0.136363636,0,-0.03125,0,0,-0.041666667,0.658625692,0.959871299,,,,,,,,,,,,,,
4452,IN DIESER WOELBUNG DES BUSENS,,0.202559387,0.337037037,-0.055555556,-1,-0.071428571,0,-0.052631579,0,0,-0.240740741,0.689461754,0.596417043,,,,,,,,,,,,,,
4453,KOMMT LASST UNS SPAZIEREN,,-0.568895401,0.233333333,-0.111111111,-1,-0.230769231,0,0,0,0,-0.133333333,0.672984941,0,,,,,,,,,,,,,,
4454,FRAU SCHWALBE IST NE SCHWAETZERIN,,1.928672061,0.558823529,0.147058824,-1,1,0.015151515,-0.152542373,0,0,-0.132352941,1,0.492533507,,,,,,,,,,,,,,
4455,WOHLAUF IHR LIEBEN LEUTE,,1.310633529,0.481481481,-0.111111111,-1,0.09375,0.058823529,0,0,0,-0.166666667,1,0.954356296,,,,,,,,,,,,,,
4456,ICH BIN VOM BERG DER HIRTENKNAB,,1.279331221,0.539393939,0.227272727,-1,0.145833333,0.047619048,-0.022222222,0,0,-0.310606061,0.679107066,0.97293339,,,,,,,,,,,,,,
4457,KOMMT FREUNDE KOMMT AUFS LAND,,0.693832213,0.377272727,-0.136363636,-1,-0.125,0.047619048,0,0,0,-0.022727273,0.583390205,0.969641142,,,,,,,,,,,,,,
4458,BEI DER STILLEN MONDESHELLE,,-0.42248351,0.25,-0.375,-1,-0.238095238,0.066666667,0,0,0,-0.125,0.824588741,0.17435632,,,,,,,,,,,,,,
4459,KOMM FREUDE SEI GESEGNET,,-0.439369626,0.256060606,-0.363636364,-1,-0.107142857,0,0,0,0,0,0.622058147,0.153290841,,,,,,,,,,,,,,
4460,OB AUCH TRUEBE SEI DER HIMMEL,,1.407814518,0.518627451,-0.029411765,-1,0.352272727,0.090909091,-0.01369863,-0.01369863,0,-0.194117647,0.71122347,0.985708451,,,,,,,,,,,,,,
4461,DUNKEL UMHUELLET DIE FLUR,,0.747543152,0.479166667,0.125,-1,0.125,0,0,0,-0.125,-0.145833333,0.849852879,0.439356939,,,,,,,,,,,,,,
4462,KOMM HINAUS MIT INS FELD,,0.64893598,0.544444444,0.111111111,-1,0.305555556,0.147058824,0,-0.04,0,-0.022222222,0.394694146,0.208294121,,,,,,,,,,,,,,
4463,ALLGUETIGER VERNIMM DER UNSCHULD FLEHEN,,-0.375915127,0.244973545,-0.611111111,-1,0,0,-0.022222222,-0.088888889,0,-0.040740741,0.873639691,0.2684346,,,,,,,,,,,,,,
4464,IN MORGENROT GEKLEIDET,,0.747399086,0.446296296,-0.222222222,-1,0.375,0.058823529,0,-0.068965517,0,-0.174074074,0.374353276,0.958187798,,,,,,,,,,,,,,
4465,WENN DIE SONNE FRUEH AUFGEHT,,-0.061493307,0.37962963,-0.222222222,-1,0.071428571,0,0,-0.03125,-0.111111111,-0.231481481,0.737466909,0.346046398,,,,,,,,,,,,,,
4466,DIE DUNKELN SCHATTEN FLIEHEN,,-0.35182263,0.293650794,-0.452380952,-1,-0.098360656,0.036585366,-0.016666667,0,-0.047619048,-0.095238095,0.854324149,0.173882479,,,,,,,,,,,,,,
